Mod:Item:MetaData, Localized Name
abyssalcraft:abydreadbrickfence, 渊素石砖栅栏
abyssalcraft:abydreadbrickslab1:0, 渊素石砖台阶
abyssalcraft:abydreadbrickslab2:0, 渊素石砖台阶
abyssalcraft:antiwater, 液态反物质
abyssalcraft:cstonebrick:0, 珊瑚砖块
abyssalcraft:cstonebrick:1, 錾制珊瑚砖块
abyssalcraft:cstonebrick:2, 裂纹珊瑚砖块
abyssalcraft:cstonebrickfence, 珊瑚砖栅栏
abyssalcraft:cstonebrickslab1:0, 珊瑚砖台阶
abyssalcraft:cstonebrickslab2:0, 珊瑚砖台阶
abyssalcraft:cstonebrickstairs, 珊瑚砖楼梯
abyssalcraft:cstonebutton, 珊瑚石按钮
abyssalcraft:cstonepplate, 珊瑚石压力板
abyssalcraft:dreadaltartop, 查伽洛斯祭坛（顶部）
abyssalcraft:dreadaltarbottom, 查伽洛斯祭坛（底部）
abyssalcraft:crystallizer, 结晶器
abyssalcraft:crystallizer_on, tile.crystallizer_on.name
abyssalcraft:transmutator, 嬗变器
abyssalcraft:transmutator_on, tile.transmutator_on.name
abyssalcraft:dreadguardspawner, 恐惧守卫刷怪笼
abyssalcraft:chagarothspawner, 查伽洛斯刷怪笼
abyssalcraft:drtfence, 恐惧之地木栅栏
abyssalcraft:nitreore, 硝石矿石
abyssalcraft:abyiroore, 深渊铁矿石
abyssalcraft:abygolore, 深渊金矿石
abyssalcraft:abydiaore, 深渊钻石矿石
abyssalcraft:abynitore, 深渊硝石矿石
abyssalcraft:abytinore, 深渊锡矿石
abyssalcraft:abycopore, 深渊铜矿石
abyssalcraft:abypcorore, 珠光四射的珊瑚矿石
abyssalcraft:abylcorore, 液化珊瑚矿石
abyssalcraft:solidlava, 固态岩浆
abyssalcraft:ethaxiumbrick:0, §b伊塞斯砖块
abyssalcraft:ethaxiumbrick:1, §b錾制伊塞斯砖块
abyssalcraft:ethaxiumbrick:2, §b裂纹伊塞斯砖块
abyssalcraft:ethaxiumpillar, 伊塞斯柱
abyssalcraft:ethaxiumbrickstairs, 伊塞斯砖楼梯
abyssalcraft:ethaxiumbrickslab1:0, §b伊塞斯砖台阶
abyssalcraft:ethaxiumbrickslab2:0, §b伊塞斯砖台阶
abyssalcraft:ethaxiumfence, 伊塞斯砖栅栏
abyssalcraft:omotholportal, 奥穆索之门
abyssalcraft:omotholfire, 奥穆索之火
abyssalcraft:engraver, 铸币器
abyssalcraft:engraver_on, 一个房子
abyssalcraft:materializer, 物质化器
abyssalcraft:darkethaxiumbrick:0, §4暗色伊塞斯砖块
abyssalcraft:darkethaxiumbrick:1, §4錾制暗色伊塞斯砖块
abyssalcraft:darkethaxiumbrick:2, §4裂纹暗色伊塞斯砖块
abyssalcraft:darkethaxiumpillar, 暗色伊塞斯柱
abyssalcraft:darkethaxiumbrickstairs, 暗色伊塞斯砖楼梯
abyssalcraft:darkethaxiumbrickslab1:0, §b暗色伊塞斯砖台阶
abyssalcraft:darkethaxiumbrickslab2:0, §b暗色伊塞斯砖台阶
abyssalcraft:darkethaxiumbrickfence, 暗色伊塞斯砖栅栏
abyssalcraft:ritualaltar:0, 仪式祭坛
abyssalcraft:ritualaltar:1, 仪式祭坛
abyssalcraft:ritualaltar:2, 仪式祭坛
abyssalcraft:ritualaltar:3, 仪式祭坛
abyssalcraft:ritualaltar:4, 仪式祭坛
abyssalcraft:ritualaltar:5, 仪式祭坛
abyssalcraft:ritualaltar:6, 仪式祭坛
abyssalcraft:ritualaltar:7, 仪式祭坛
abyssalcraft:ritualpedestal:0, 仪式基座
abyssalcraft:ritualpedestal:1, 仪式基座
abyssalcraft:ritualpedestal:2, 仪式基座
abyssalcraft:ritualpedestal:3, 仪式基座
abyssalcraft:ritualpedestal:4, 仪式基座
abyssalcraft:ritualpedestal:5, 仪式基座
abyssalcraft:ritualpedestal:6, 仪式基座
abyssalcraft:ritualpedestal:7, 仪式基座
abyssalcraft:shoggothblock:0, 修格斯软泥
abyssalcraft:statue:0, 克苏鲁雕像
abyssalcraft:statue:1, 哈斯塔雕像
abyssalcraft:statue:2, 扎哈尔雕像
abyssalcraft:statue:3, 阿撒托斯雕像
abyssalcraft:statue:4, 奈亚拉托提普雕像
abyssalcraft:statue:5, 犹格•索托斯雕像
abyssalcraft:statue:6, 莎布•尼古拉丝雕像
abyssalcraft:shoggothbiomass, 修格斯生物质
abyssalcraft:energypedestal, 能量基座
abyssalcraft:monolithpillar, 巨石柱
abyssalcraft:sacrificialaltar, 献祭祭坛
abyssalcraft:tieredenergypedestal:0, 主世界能量基座
abyssalcraft:tieredenergypedestal:1, 深渊荒原能量基座
abyssalcraft:tieredenergypedestal:2, 恐惧之地能量基座
abyssalcraft:tieredenergypedestal:3, 奥穆索能量基座
abyssalcraft:tieredsacrificialaltar:0, 主世界献祭祭坛
abyssalcraft:tieredsacrificialaltar:1, 深渊荒原献祭祭坛
abyssalcraft:tieredsacrificialaltar:2, 恐惧之地献祭祭坛
abyssalcraft:tieredsacrificialaltar:3, 奥穆索献祭祭坛
abyssalcraft:jzaharspawner, 扎哈尔生成方块
abyssalcraft:gatekeeperminionspawner, 守门者仆从生成方块
abyssalcraft:fire, 火
abyssalcraft:decorativestatue:0, 装饰用克苏鲁雕像
abyssalcraft:decorativestatue:1, 装饰用哈斯塔雕像
abyssalcraft:decorativestatue:2, 装饰用扎哈尔雕像
abyssalcraft:decorativestatue:3, 装饰用阿撒托斯雕像
abyssalcraft:decorativestatue:4, 装饰用奈亚拉托提普雕像
abyssalcraft:decorativestatue:5, 装饰用犹格•索托斯雕像
abyssalcraft:decorativestatue:6, 装饰用莎布•尼古拉丝雕像
abyssalcraft:crystalcluster:0, 结晶铁簇
abyssalcraft:crystalcluster:1, 结晶金簇
abyssalcraft:crystalcluster:2, 结晶硫簇
abyssalcraft:crystalcluster:3, 结晶碳簇
abyssalcraft:crystalcluster:4, 结晶氧簇
abyssalcraft:crystalcluster:5, 结晶氢簇
abyssalcraft:crystalcluster:6, 结晶氮簇
abyssalcraft:crystalcluster:7, 结晶磷簇
abyssalcraft:crystalcluster:8, 结晶钾簇
abyssalcraft:crystalcluster:9, 结晶硝酸簇
abyssalcraft:crystalcluster:10, 结晶甲烷簇
abyssalcraft:crystalcluster:11, 结晶红石簇
abyssalcraft:crystalcluster:12, 结晶渊素簇
abyssalcraft:crystalcluster:13, 结晶珊瑚簇
abyssalcraft:crystalcluster:14, 结晶惧质簇
abyssalcraft:crystalcluster:15, 结晶烈焰簇
abyssalcraft:crystalcluster2:0, 结晶锡簇
abyssalcraft:crystalcluster2:1, 结晶铜簇
abyssalcraft:crystalcluster2:2, 结晶硅簇
abyssalcraft:crystalcluster2:3, 结晶镁簇
abyssalcraft:crystalcluster2:4, 结晶铝簇
abyssalcraft:crystalcluster2:5, 结晶二氧化硅簇
abyssalcraft:crystalcluster2:6, 结晶氧化铝簇
abyssalcraft:crystalcluster2:7, 结晶氧化镁簇
abyssalcraft:crystalcluster2:8, 结晶锌簇
abyssalcraft:crystalcluster2:9, 结晶钙簇
abyssalcraft:crystalcluster2:10, 结晶铍簇
abyssalcraft:crystalcluster2:11, 结晶绿柱石簇
abyssalcraft:energycollector, 能量收集器
abyssalcraft:energyrelay, 能量中继器
abyssalcraft:energycontainer, 能量容器
abyssalcraft:tieredenergycollector:0, 主世界能量收集器
abyssalcraft:tieredenergycollector:1, 深渊荒原能量收集器
abyssalcraft:tieredenergycollector:2, 恐惧之地能量收集器
abyssalcraft:tieredenergycollector:3, 奥穆索能量收集器
abyssalcraft:tieredenergyrelay:0, 主世界能量中继器
abyssalcraft:tieredenergyrelay:1, 深渊荒原能量中继器
abyssalcraft:tieredenergyrelay:2, 恐惧之地能量中继器
abyssalcraft:tieredenergyrelay:3, 奥穆索能量中继器
abyssalcraft:tieredenergycontainer:0, 主世界能量容器
abyssalcraft:tieredenergycontainer:1, 深渊荒原能量容器
abyssalcraft:tieredenergycontainer:2, 恐惧之地能量容器
abyssalcraft:tieredenergycontainer:3, 奥穆索能量容器
abyssalcraft:abyssalsand, 深渊沙子
abyssalcraft:fusedabyssalsand, 深渊熔沙
abyssalcraft:abyssalsandglass, 深渊沙玻璃
abyssalcraft:dreadlandsdirt, 恐惧之土
abyssalcraft:abyssalcobblestonestairs, 渊素圆石楼梯
abyssalcraft:abyssalcobblestoneslab1:0, 渊素圆石台阶
abyssalcraft:abyssalcobblestoneslab2:0, 渊素圆石台阶
abyssalcraft:abyssalcobblestonewall, 渊素圆石墙
abyssalcraft:dreadstonecobblestonestairs, 恐惧圆石楼梯
abyssalcraft:dreadstonecobblestoneslab1:0, 恐惧圆石台阶
abyssalcraft:dreadstonecobblestoneslab2:0, 恐惧圆石台阶
abyssalcraft:dreadstonecobblestonewall, 恐惧圆石墙
abyssalcraft:abyssalnitecobblestonestairs, 渊素圆石楼梯
abyssalcraft:abyssalnitecobblestoneslab1:0, 渊素圆石台阶
abyssalcraft:abyssalnitecobblestoneslab2:0, 渊素圆石台阶
abyssalcraft:abyssalnitecobblestonewall, 渊素圆石墙
abyssalcraft:coraliumcobblestonestairs, 珊瑚圆石楼梯
abyssalcraft:coraliumcobblestoneslab1:0, 珊瑚圆石台阶
abyssalcraft:coraliumcobblestoneslab2:0, 珊瑚圆石台阶
abyssalcraft:coraliumcobblestonewall, 珊瑚圆石墙
abyssalcraft:luminousthistle, 发光蓟
abyssalcraft:wastelandsthorn, 荒原之刺
abyssalcraft:rendingpedestal, 撕裂基座
abyssalcraft:statetransformer, 物态转换器
abyssalcraft:energydepositioner, 能量沉积器
abyssalcraft:calcifiedstone, 钙化石
abyssalcraft:multiblock, 多方块
abyssalcraft:devsword, 创渊者之刃
abyssalcraft:shoggoth_projectile, item.shoggoth_projectile.name
abyssalcraft:oc, 湮灭媒介
abyssalcraft:gatewaykey, 门钥匙
abyssalcraft:staff, 守门者之杖
abyssalcraft:powerstonetracker, 蕴能石追踪器
abyssalcraft:eoa, 深渊之眼
abyssalcraft:gatewaykeydl, 阿索拉的恐惧之门钥匙
abyssalcraft:dreadshard, 恐惧渊素碎片
abyssalcraft:dreadchunk, 恐惧渊素岩块
abyssalcraft:abychunk, 渊素岩块
abyssalcraft:abyingot, 渊素锭
abyssalcraft:coralium, 珊瑚宝石
abyssalcraft:ccluster2, item.ccluster2.name
abyssalcraft:ccluster3, item.ccluster3.name
abyssalcraft:ccluster4, item.ccluster4.name
abyssalcraft:ccluster5, item.ccluster5.name
abyssalcraft:ccluster6, item.ccluster6.name
abyssalcraft:ccluster7, item.ccluster7.name
abyssalcraft:ccluster8, item.ccluster8.name
abyssalcraft:ccluster9, item.ccluster9.name
abyssalcraft:cpearl, 珊瑚珍珠
abyssalcraft:cchunk, 珊瑚岩块
abyssalcraft:cingot, 精炼珊瑚锭
abyssalcraft:platec, 珊瑚板
abyssalcraft:transmutationgem, 嬗变宝石
abyssalcraft:corflesh, 珊瑚疫染腐肉
abyssalcraft:corbone, 珊瑚疫染带骨腐肉
abyssalcraft:dpick, 黑暗石镐
abyssalcraft:daxe, 黑暗石斧
abyssalcraft:dshovel, 黑暗石锹
abyssalcraft:dsword, 黑暗石剑
abyssalcraft:dhoe, 黑暗石锄
abyssalcraft:apick, 渊素镐
abyssalcraft:aaxe, 渊素斧
abyssalcraft:ashovel, 渊素锹
abyssalcraft:asword, 渊素剑
abyssalcraft:ahoe, 渊素锄
abyssalcraft:corpick, 精炼珊瑚镐
abyssalcraft:coraxe, 精炼珊瑚斧
abyssalcraft:corshovel, 精炼珊瑚锹
abyssalcraft:corsword, 精炼珊瑚剑
abyssalcraft:corhoe, 精炼珊瑚锄
abyssalcraft:ahelmet, 渊素头盔
abyssalcraft:aplate, 渊素胸甲
abyssalcraft:alegs, 渊素护腿
abyssalcraft:aboots, 渊素靴子
abyssalcraft:dhelmet, 恐惧渊素头盔
abyssalcraft:dplate, 恐惧渊素胸甲
abyssalcraft:dlegs, 恐惧渊素护腿
abyssalcraft:dboots, 恐惧渊素靴子
abyssalcraft:corhelmet, 精炼珊瑚头盔
abyssalcraft:corplate, 精炼珊瑚胸甲
abyssalcraft:corlegs, 精炼珊瑚护腿
abyssalcraft:corboots, 精炼珊瑚靴子
abyssalcraft:corhelmetp, 珊瑚板头盔
abyssalcraft:corplatep, 珊瑚板胸甲
abyssalcraft:corlegsp, 珊瑚板护腿
abyssalcraft:corbootsp, 珊瑚板靴子
abyssalcraft:depthshelmet, 深海面罩
abyssalcraft:depthsplate, 深海胸甲
abyssalcraft:depthslegs, 深海护腿
abyssalcraft:depthsboots, 深海之靴
abyssalcraft:cobbleu, 圆石升级套件
abyssalcraft:ironu, 铁锭升级套件
abyssalcraft:goldu, 金锭升级套件
abyssalcraft:diamondu, 钻石升级套件
abyssalcraft:abyssalniteu, 渊素升级套件
abyssalcraft:coraliumu, 珊瑚升级套件
abyssalcraft:dreadiumu, 惧质升级套件
abyssalcraft:ethaxiumu, 伊塞斯升级套件
abyssalcraft:mre, 预制食品
abyssalcraft:ironp, 铁盘子
abyssalcraft:chickenp, 盘子上的熟鸡肉
abyssalcraft:porkp, 盘子上的熟猪排
abyssalcraft:beefp, 盘子上的熟牛排
abyssalcraft:fishp, 盘子上的熟鱼
abyssalcraft:dirtyplate, 脏盘子
abyssalcraft:friedegg, 煎蛋
abyssalcraft:eggp, 盘子上的煎鸡蛋
abyssalcraft:cloth, 洗碟布
abyssalcraft:shadowfragment, 阴影碎片
abyssalcraft:shadowshard, 阴影宝石碎片
abyssalcraft:shadowgem, 阴影宝石
abyssalcraft:oblivionshard, 湮灭碎片
abyssalcraft:corbow, 珊瑚长弓
abyssalcraft:cbrick, 珊瑚砖
abyssalcraft:cudgel, 棍棒
abyssalcraft:dreadiumingot, 惧质锭
abyssalcraft:dreadfragment, 恐惧碎片
abyssalcraft:dreadiumhelmet, 惧质头盔
abyssalcraft:dreadiumplate, 惧质胸甲
abyssalcraft:dreadiumlegs, 惧质护腿
abyssalcraft:dreadiumboots, 惧质靴子
abyssalcraft:dreadiumpickaxe, 惧质镐
abyssalcraft:dreadiumaxe, 惧质斧
abyssalcraft:dreadiumshovel, 惧质锹
abyssalcraft:dreadiumsword, 惧质剑
abyssalcraft:dreadiumhoe, 惧质锄
abyssalcraft:carboncluster, 碳簇
abyssalcraft:densecarboncluster, 高密碳簇
abyssalcraft:methane, 甲烷
abyssalcraft:nitre, 硝石
abyssalcraft:sulfur, 硫粉
abyssalcraft:crystal:0, 结晶铁
abyssalcraft:crystal:1, 结晶金
abyssalcraft:crystal:2, 结晶硫
abyssalcraft:crystal:3, 结晶碳
abyssalcraft:crystal:4, 结晶氧
abyssalcraft:crystal:5, 结晶氢
abyssalcraft:crystal:6, 结晶氮
abyssalcraft:crystal:7, 结晶磷
abyssalcraft:crystal:8, 结晶钾
abyssalcraft:crystal:9, 结晶硝酸
abyssalcraft:crystal:10, 结晶甲烷
abyssalcraft:crystal:11, 结晶红石
abyssalcraft:crystal:12, 结晶渊素
abyssalcraft:crystal:13, 结晶珊瑚
abyssalcraft:crystal:14, 结晶惧质
abyssalcraft:crystal:15, 结晶烈焰
abyssalcraft:crystal:16, 结晶锡
abyssalcraft:crystal:17, 结晶铜
abyssalcraft:crystal:18, 结晶硅
abyssalcraft:crystal:19, 结晶镁
abyssalcraft:crystal:20, 结晶铝
abyssalcraft:crystal:21, 结晶二氧化硅
abyssalcraft:crystal:22, 结晶氧化铝
abyssalcraft:crystal:23, 结晶氧化镁
abyssalcraft:crystal:24, 结晶锌
abyssalcraft:crystal:25, 结晶钙
abyssalcraft:crystal:26, 结晶铍
abyssalcraft:crystal:27, 结晶绿柱石
abyssalcraft:crystalshard:0, 结晶铁碎片
abyssalcraft:crystalshard:1, 结晶金碎片
abyssalcraft:crystalshard:2, 结晶硫碎片
abyssalcraft:crystalshard:3, 结晶碳碎片
abyssalcraft:crystalshard:4, 结晶氧碎片
abyssalcraft:crystalshard:5, 结晶氢碎片
abyssalcraft:crystalshard:6, 结晶氮碎片
abyssalcraft:crystalshard:7, 结晶磷碎片
abyssalcraft:crystalshard:8, 结晶钾碎片
abyssalcraft:crystalshard:9, 结晶硝酸碎片
abyssalcraft:crystalshard:10, 结晶甲烷碎片
abyssalcraft:crystalshard:11, 结晶红石碎片
abyssalcraft:crystalshard:12, 结晶渊素碎片
abyssalcraft:crystalshard:13, 结晶珊瑚碎片
abyssalcraft:crystalshard:14, 结晶惧质碎片
abyssalcraft:crystalshard:15, 结晶烈焰碎片
abyssalcraft:crystalshard:16, 结晶锡碎片
abyssalcraft:crystalshard:17, 结晶铜碎片
abyssalcraft:crystalshard:18, 结晶硅碎片
abyssalcraft:crystalshard:19, 结晶镁碎片
abyssalcraft:crystalshard:20, 结晶铝碎片
abyssalcraft:crystalshard:21, 结晶二氧化硅碎片
abyssalcraft:crystalshard:22, 结晶氧化铝碎片
abyssalcraft:crystalshard:23, 结晶氧化镁碎片
abyssalcraft:crystalshard:24, 结晶锌碎片
abyssalcraft:crystalshard:25, 结晶钙碎片
abyssalcraft:crystalshard:26, 结晶铍碎片
abyssalcraft:crystalshard:27, 结晶绿柱石碎片
abyssalcraft:dreadcloth, 恐惧之布
abyssalcraft:dreadplate, 惧质板
abyssalcraft:dreadblade, 惧质武士刀刀刃
abyssalcraft:dreadhilt, 惧质武士刀刀把
abyssalcraft:dreadkatana, 惧质武士刀
abyssalcraft:dreadkey, 恐惧疫染的门钥匙
abyssalcraft:gatewaykeyjzh, 查伽洛斯的拉莱耶门钥匙
abyssalcraft:dreadiumsamuraihelmet, 惧质武士头盔
abyssalcraft:dreadiumsamuraiplate, 惧质武士胸甲
abyssalcraft:dreadiumsamurailegs, 惧质武士护腿
abyssalcraft:dreadiumsamuraiboots, 惧质武士靴子
abyssalcraft:tiningot, 锡锭
abyssalcraft:copperingot, 铜锭
abyssalcraft:antibeef, 反物质牛肉
abyssalcraft:antichicken, 反物质鸡肉
abyssalcraft:antipork, 反物质猪肉
abyssalcraft:antiflesh, 反物质腐肉
abyssalcraft:antibone, 反物质骨头
abyssalcraft:antispidereye, 反物质蜘蛛眼
abyssalcraft:soulreaper, 萨托斯的灵魂收割之刃
abyssalcraft:ethbrick, 伊塞斯砖
abyssalcraft:ethaxiumingot, 伊塞斯锭
abyssalcraft:lifecrystal, 生命结晶
abyssalcraft:ethaxiumhelmet, 伊塞斯头盔
abyssalcraft:ethaxiumplate, 伊塞斯胸甲
abyssalcraft:ethaxiumlegs, 伊塞斯护腿
abyssalcraft:ethaxiumboots, 伊塞斯靴子
abyssalcraft:ethaxiumpickaxe, 伊塞斯镐
abyssalcraft:ethaxiumaxe, 伊塞斯斧
abyssalcraft:ethaxiumshovel, 伊塞斯锹
abyssalcraft:ethaxiumsword, 伊塞斯剑
abyssalcraft:ethaxiumhoe, 伊塞斯锄
abyssalcraft:coin, 铸币
abyssalcraft:cthulhucoin, 刻有克苏鲁的铸币
abyssalcraft:eldercoin, 刻有旧印的铸币
abyssalcraft:jzaharcoin, 刻有扎哈尔的铸币
abyssalcraft:engraving_blank, 空白铸币雕版
abyssalcraft:engraving_cthulhu, 克苏鲁铸币雕版
abyssalcraft:engraving_elder, 旧印铸币雕版
abyssalcraft:engraving_jzahar, 扎哈尔铸币雕版
abyssalcraft:eldritchscale, 邪术鳞片
abyssalcraft:omotholflesh, 奥穆索食尸鬼腐肉
abyssalcraft:anticorflesh, 反物质疫染腐肉
abyssalcraft:anticorbone, 反物质带骨腐肉
abyssalcraft:necronomicon, 死灵之书
abyssalcraft:necronomicon_cor, 深渊荒原死灵之书
abyssalcraft:necronomicon_dre, 恐惧之地死灵之书
abyssalcraft:necronomicon_omt, 奥穆索死灵之书
abyssalcraft:abyssalnomicon, 深渊之书
abyssalcraft:crystalbag_small, 小型晶体袋
abyssalcraft:crystalbag_medium, 中型晶体袋
abyssalcraft:crystalbag_large, 大型晶体袋
abyssalcraft:crystalbag_huge, 巨型晶体袋
abyssalcraft:shoggothflesh:0, 修格斯腐肉
abyssalcraft:shoggothflesh:1, 深渊修格斯腐肉
abyssalcraft:shoggothflesh:2, 恐惧修格斯腐肉
abyssalcraft:shoggothflesh:3, 奥穆索修格斯腐肉
abyssalcraft:shoggothflesh:4, 阴影修格斯腐肉
abyssalcraft:ingotnugget:0, 渊素粒
abyssalcraft:ingotnugget:1, 精炼珊瑚粒
abyssalcraft:ingotnugget:2, 惧质粒
abyssalcraft:ingotnugget:3, 伊塞斯粒
abyssalcraft:drainstaff:0, 撕裂法杖
abyssalcraft:drainstaff:1, 深渊荒原撕裂法杖
abyssalcraft:drainstaff:2, 恐惧之地撕裂法杖
abyssalcraft:drainstaff:3, 奥穆索撕裂法杖
abyssalcraft:essence:0, 深渊荒原精华
abyssalcraft:essence:1, 恐惧之地精华
abyssalcraft:essence:2, 奥穆索精华
abyssalcraft:skin:0, 深渊荒原兽皮
abyssalcraft:skin:1, 恐惧之地兽皮
abyssalcraft:skin:2, 奥穆索兽皮
abyssalcraft:charm:0, 仪式符咒
abyssalcraft:charm:1, 仪式符咒
abyssalcraft:charm:2, 仪式符咒
abyssalcraft:charm:3, 仪式符咒
abyssalcraft:cthulhucharm:0, 克苏鲁符咒
abyssalcraft:cthulhucharm:1, 克苏鲁符咒
abyssalcraft:cthulhucharm:2, 克苏鲁符咒
abyssalcraft:cthulhucharm:3, 克苏鲁符咒
abyssalcraft:hasturcharm:0, 哈斯塔符咒
abyssalcraft:hasturcharm:1, 哈斯塔符咒
abyssalcraft:hasturcharm:2, 哈斯塔符咒
abyssalcraft:hasturcharm:3, 哈斯塔符咒
abyssalcraft:jzaharcharm:0, 扎哈尔符咒
abyssalcraft:jzaharcharm:1, 扎哈尔符咒
abyssalcraft:jzaharcharm:2, 扎哈尔符咒
abyssalcraft:jzaharcharm:3, 扎哈尔符咒
abyssalcraft:azathothcharm:0, 阿撒托斯符咒
abyssalcraft:azathothcharm:1, 阿撒托斯符咒
abyssalcraft:azathothcharm:2, 阿撒托斯符咒
abyssalcraft:azathothcharm:3, 阿撒托斯符咒
abyssalcraft:nyarlathotepcharm:0, 奈亚拉托提普符咒
abyssalcraft:nyarlathotepcharm:1, 奈亚拉托提普符咒
abyssalcraft:nyarlathotepcharm:2, 奈亚拉托提普符咒
abyssalcraft:nyarlathotepcharm:3, 奈亚拉托提普符咒
abyssalcraft:yogsothothcharm:0, 犹格•索托斯符咒
abyssalcraft:yogsothothcharm:1, 犹格•索托斯符咒
abyssalcraft:yogsothothcharm:2, 犹格•索托斯符咒
abyssalcraft:yogsothothcharm:3, 犹格•索托斯符咒
abyssalcraft:shubniggurathcharm:0, 莎布•尼古拉丝符咒
abyssalcraft:shubniggurathcharm:1, 莎布•尼古拉丝符咒
abyssalcraft:shubniggurathcharm:2, 莎布•尼古拉丝符咒
abyssalcraft:shubniggurathcharm:3, 莎布•尼古拉丝符咒
abyssalcraft:hasturcoin, 刻有哈斯塔的铸币
abyssalcraft:azathothcoin, 刻有阿撒托斯的铸币
abyssalcraft:nyarlathotepcoin, 刻有奈亚拉托提普的铸币
abyssalcraft:yogsothothcoin, 刻有犹格•索托斯的铸币
abyssalcraft:shubniggurathcoin, 刻有莎布•尼古拉丝的铸币
abyssalcraft:engraving_hastur, 哈斯塔铸币雕版
abyssalcraft:engraving_azathoth, 阿撒托斯铸币雕版
abyssalcraft:engraving_nyarlathotep, 奈亚拉托提普铸币雕版
abyssalcraft:engraving_yogsothoth, 犹格•索托斯铸币雕版
abyssalcraft:engraving_shubniggurath, 莎布•尼古拉丝铸币雕版
abyssalcraft:gatekeeperessence, 守门者精华
abyssalcraft:interdimensionalcage, 跨维度笼
abyssalcraft:crystalfragment:0, 结晶铁断片
abyssalcraft:crystalfragment:1, 结晶金断片
abyssalcraft:crystalfragment:2, 结晶硫断片
abyssalcraft:crystalfragment:3, 结晶碳断片
abyssalcraft:crystalfragment:4, 结晶氧断片
abyssalcraft:crystalfragment:5, 结晶氢断片
abyssalcraft:crystalfragment:6, 结晶氮断片
abyssalcraft:crystalfragment:7, 结晶磷断片
abyssalcraft:crystalfragment:8, 结晶钾断片
abyssalcraft:crystalfragment:9, 结晶硝酸断片
abyssalcraft:crystalfragment:10, 结晶甲烷断片
abyssalcraft:crystalfragment:11, 结晶红石断片
abyssalcraft:crystalfragment:12, 结晶渊素断片
abyssalcraft:crystalfragment:13, 结晶珊瑚断片
abyssalcraft:crystalfragment:14, 结晶惧质断片
abyssalcraft:crystalfragment:15, 结晶烈焰断片
abyssalcraft:crystalfragment:16, 结晶锡断片
abyssalcraft:crystalfragment:17, 结晶铜断片
abyssalcraft:crystalfragment:18, 结晶硅断片
abyssalcraft:crystalfragment:19, 结晶镁断片
abyssalcraft:crystalfragment:20, 结晶铝断片
abyssalcraft:crystalfragment:21, 结晶二氧化硅断片
abyssalcraft:crystalfragment:22, 结晶氧化铝断片
abyssalcraft:crystalfragment:23, 结晶氧化镁断片
abyssalcraft:crystalfragment:24, 结晶锌断片
abyssalcraft:crystalfragment:25, 结晶钙断片
abyssalcraft:crystalfragment:26, 结晶铍断片
abyssalcraft:crystalfragment:27, 结晶绿柱石断片
abyssalcraft:stonetablet, 石板
abyssalcraft:scroll:0, 基础卷轴
abyssalcraft:scroll:1, 低级卷轴
abyssalcraft:scroll:2, 中等卷轴
abyssalcraft:scroll:3, 高级卷轴
abyssalcraft:unique_scroll:0, 反物质卷轴
abyssalcraft:unique_scroll:1, 湮灭卷轴
abyssalcraft:antidote:0, 珊瑚瘟疫解药
abyssalcraft:antidote:1, 恐惧瘟疫解药
abyssalcraft:door_dlt, 黑暗之地橡木门
abyssalcraft:door_drt, 恐惧之地木门
abyssalcraft:charcoal, 查洛炭
abyssalcraft:configurator, 灵魂石板
abyssalcraft:configurator_shard:0, 灵魂石板碎片 #1
abyssalcraft:configurator_shard:1, 灵魂石板碎片 #2
abyssalcraft:configurator_shard:2, 灵魂石板碎片 #3
abyssalcraft:configurator_shard:3, 灵魂石板碎片 #4
acintegration:dust:0, 渊素粉
acintegration:dust:1, 精炼珊瑚粉
acintegration:dust:2, 惧质粉
actuallyadditions:block_canola_oil, 菜籽油
actuallyadditions:block_refined_canola_oil, 精制菜籽油
actuallyadditions:block_crystal_oil, 晶化油
actuallyadditions:block_empowered_oil, 充能油
actuallyadditions:block_crystal_cluster_redstone, 红色晶簇
actuallyadditions:block_crystal_cluster_lapis, 蓝色晶簇
actuallyadditions:block_crystal_cluster_diamond, 淡蓝色晶簇
actuallyadditions:block_crystal_cluster_coal, 黑色晶簇
actuallyadditions:block_crystal_cluster_emerald, 绿色晶簇
actuallyadditions:block_crystal_cluster_iron, 白色晶簇
actuallyadditions:block_battery_box, 电池盒
actuallyadditions:block_item_viewer_hopping, 漏斗型物品传输接口
actuallyadditions:block_farmer, 农场
actuallyadditions:block_bio_reactor, 生物反应器
actuallyadditions:block_empowerer, 充能台
actuallyadditions:block_tiny_torch, 微型火把
actuallyadditions:block_shock_suppressor, 震波吸收器
actuallyadditions:block_display_stand, 物品展示台
actuallyadditions:block_player_interface, 玩家接口
actuallyadditions:block_item_viewer, 物品传输接口
actuallyadditions:block_firework_box, 烟花发射器
actuallyadditions:block_miner, 垂直挖矿机
actuallyadditions:block_atomic_reconstructor, 原子再构机
actuallyadditions:block_crystal:0, 红石水晶块
actuallyadditions:block_crystal:1, 青金石水晶块
actuallyadditions:block_crystal:2, 钻石水晶块
actuallyadditions:block_crystal:3, 煤晶块
actuallyadditions:block_crystal:4, 绿宝石水晶块
actuallyadditions:block_crystal:5, 铁晶块
actuallyadditions:block_crystal_empowered:0, 充能红石水晶块
actuallyadditions:block_crystal_empowered:1, 充能青金石水晶块
actuallyadditions:block_crystal_empowered:2, 充能钻石水晶块
